id;direction;distance;len;Кол-во пиков;Сред.зн.пика;Min;Max;Медиана;Смещение низ;Смещение верх;Смещение;Mean;Геом.сред.;Гарм.сред.;Мода;Частота;Сумма;Размах;Ниж.квартиль;Верх.квартиль;Дисперсия;Асимметрия;Куртозис;Std откл.; Коэф.вариации;Std ошибка;Тест Граббса;p_value
1;4;4840;1665;357;854.748;2.903;6.121;4.397;1.494;1.724;0.23;4.335;4.267;4.197;3.081;2;7218.227;3.218;3.671;4.922;0.578;-0.02;-1.041;0.76;0.175;0.019;0.0;1.0
1;4;4899;1665;312;859.923;2.493;5.221;3.835;1.342;1.386;0.044;3.818;3.756;3.692;3.069;2;6357.692;2.728;3.249;4.397;0.465;-0.056;-1.086;0.682;0.179;0.017;0.0;1.0
1;4;4977;1665;326;827.877;2.982;6.341;4.585;1.602;1.756;0.154;4.58;4.507;4.432;3.153;2;7626.107;3.359;3.874;5.29;0.659;-0.012;-1.149;0.812;0.177;0.02;0.0;1.0
1;4;5098;1665;332;829.352;3.225;6.392;4.68;1.455;1.712;0.257;4.704;4.634;4.563;3.813;2;7831.759;3.167;4.017;5.394;0.648;0.026;-1.168;0.805;0.171;0.02;0.0;1.0
1;4;5178;1665;315;814.397;2.972;6.08;4.478;1.505;1.602;0.096;4.515;4.444;4.372;3.452;2;7517.1;3.107;3.858;5.199;0.628;0.022;-1.139;0.793;0.176;0.019;0.0;1.0
1;4;5237;1665;321;818.617;3.096;6.459;4.69;1.594;1.769;0.175;4.664;4.593;4.52;3.882;2;7766.007;3.363;3.984;5.319;0.648;-0.038;-1.058;0.805;0.173;0.02;0.0;1.0
1;4;5309;1665;314;831.682;3.289;6.486;4.785;1.496;1.701;0.206;4.803;4.734;4.664;5.632;2;7997.595;3.197;4.054;5.513;0.665;0.107;-1.162;0.816;0.17;0.02;0.0;1.0
1;4;5385;1665;311;821.621;3.192;6.542;4.753;1.561;1.788;0.227;4.774;4.703;4.631;3.677;2;7949.183;3.349;4.052;5.48;0.676;0.068;-1.15;0.822;0.172;0.02;0.0;1.0
1;4;5458;1665;317;846.669;3.212;6.542;4.784;1.571;1.759;0.187;4.798;4.728;4.657;3.923;2;7988.739;3.33;4.095;5.511;0.666;0.037;-1.159;0.816;0.17;0.02;0.0;1.0
1;4;5575;1665;316;822.294;3.113;6.324;4.617;1.505;1.707;0.202;4.577;4.505;4.433;3.825;2;7620.176;3.212;3.852;5.217;0.644;0.035;-1.102;0.802;0.175;0.02;0.0;1.0
1;4;5648;1665;336;850.595;2.716;5.607;4.073;1.358;1.534;0.176;4.087;4.025;3.963;3.134;2;6804.281;2.891;3.492;4.665;0.5;0.1;-1.027;0.707;0.173;0.017;0.0;1.0
1;4;5741;1665;319;875.295;2.875;5.944;4.361;1.486;1.583;0.097;4.349;4.285;4.22;4.086;2;7241.145;3.069;3.745;4.963;0.547;0.014;-1.002;0.74;0.17;0.018;0.0;1.0
1;4;5821;1665;340;831.906;2.817;5.869;4.261;1.444;1.607;0.163;4.285;4.223;4.161;3.155;2;7134.224;3.051;3.701;4.862;0.519;0.056;-0.967;0.72;0.168;0.018;0.0;1.0
1;4;5914;1665;360;841.564;2.855;6.041;4.115;1.26;1.926;0.666;4.142;4.082;4.023;3.095;2;6896.592;3.186;3.542;4.718;0.494;0.151;-1.056;0.703;0.17;0.017;0.0;1.0
1;4;5999;1665;361;842.31;3.179;6.27;4.653;1.473;1.618;0.145;4.665;4.601;4.537;3.671;2;7767.634;3.091;4.033;5.298;0.587;0.048;-1.033;0.766;0.164;0.019;0.0;1.0
1;4;6080;1665;340;830.341;3.201;6.463;4.631;1.43;1.832;0.402;4.68;4.616;4.551;3.932;2;7791.915;3.262;4.063;5.313;0.595;0.072;-1.037;0.771;0.165;0.019;0.0;1.0
1;2;5687;1665;339;835.929;2.8;5.46;3.985;1.184;1.475;0.291;4.07;4.007;3.945;3.004;2;6777.231;2.66;3.446;4.728;0.509;0.106;-1.239;0.713;0.175;0.017;0.0;1.0
1;2;5598;1665;335;863.087;2.966;5.914;4.293;1.328;1.621;0.293;4.362;4.297;4.233;3.421;2;7262.757;2.949;3.725;5.03;0.559;0.08;-1.19;0.747;0.171;0.018;0.0;1.0
1;2;5525;1665;332;836.729;2.741;5.323;3.94;1.199;1.383;0.184;4.016;3.958;3.901;2.894;2;6686.614;2.582;3.502;4.615;0.457;0.073;-1.119;0.676;0.168;0.017;0.0;1.0
1;2;5448;1665;340;817.371;2.602;5.409;3.848;1.246;1.561;0.315;3.852;3.795;3.738;2.854;2;6413.966;2.807;3.286;4.408;0.431;0.051;-1.108;0.656;0.17;0.016;0.0;1.0
1;2;5372;1665;366;829.284;2.73;5.374;3.963;1.233;1.411;0.178;3.966;3.909;3.852;3.015;2;6603.497;2.644;3.346;4.501;0.449;0.097;-1.104;0.67;0.169;0.016;0.0;1.0
1;2;5306;1665;329;823.228;2.796;5.663;4.081;1.285;1.582;0.298;4.123;4.059;3.995;3.65;2;6865.463;2.867;3.488;4.769;0.528;0.114;-1.178;0.726;0.176;0.018;0.0;1.0
1;2;5228;1665;322;830.786;2.903;5.974;4.262;1.359;1.711;0.353;4.322;4.254;4.186;3.688;2;7196.942;3.07;3.655;4.991;0.585;0.11;-1.168;0.765;0.177;0.019;0.0;1.0
1;2;5070;1665;308;805.756;3.181;6.508;4.784;1.603;1.723;0.12;4.736;4.66;4.583;3.492;2;7885.621;3.327;3.958;5.418;0.709;0.024;-1.183;0.842;0.178;0.021;0.0;1.0
1;2;4965;1665;318;829.843;3.089;6.422;4.647;1.558;1.775;0.217;4.621;4.546;4.471;4.16;2;7693.719;3.333;3.896;5.262;0.677;0.043;-1.101;0.823;0.178;0.02;0.0;1.0
1;2;4896;1665;322;853.885;3.207;6.63;4.736;1.529;1.893;0.364;4.792;4.71;4.628;3.62;2;7978.091;3.423;4.024;5.56;0.768;0.044;-1.16;0.877;0.183;0.021;0.0;1.0
1;2;4808;1665;337;820.602;2.612;5.28;3.888;1.276;1.392;0.116;3.88;3.822;3.762;2.933;2;6460.141;2.668;3.31;4.438;0.443;-0.011;-1.124;0.666;0.172;0.016;0.0;1.0
1;2;4673;1665;336;808.586;2.959;6.058;4.412;1.453;1.646;0.194;4.404;4.332;4.259;3.241;2;7332.138;3.099;3.697;5.075;0.622;0.018;-1.147;0.789;0.179;0.019;0.0;1.0
1;2;4612;1665;321;829.57;2.489;5.184;3.782;1.293;1.402;0.109;3.752;3.691;3.629;2.686;2;6247.395;2.695;3.187;4.31;0.448;-0.029;-1.112;0.67;0.178;0.016;0.0;1.0
1;2;4544;1665;328;827.25;2.969;6.129;4.504;1.535;1.625;0.09;4.502;4.43;4.357;3.369;2;7496.192;3.16;3.816;5.176;0.639;0.024;-1.127;0.799;0.178;0.02;0.0;1.0
1;2;4471;1665;332;831.31;2.963;6.269;4.438;1.475;1.831;0.355;4.457;4.386;4.314;3.427;2;7420.625;3.306;3.749;5.137;0.624;0.026;-1.143;0.79;0.177;0.019;0.0;1.0
1;2;4400;1665;366;843.199;2.845;5.612;4.259;1.414;1.353;-0.061;4.191;4.132;4.072;3.387;2;6977.608;2.767;3.555;4.742;0.476;-0.097;-1.077;0.69;0.165;0.017;0.0;1.0
1;2;4328;1665;368;837.394;2.907;5.91;4.387;1.48;1.523;0.042;4.346;4.282;4.216;3.562;2;7236.256;3.003;3.658;4.945;0.546;-0.052;-1.119;0.739;0.17;0.018;0.0;1.0
1;2;4241;1665;324;844.488;3.1;6.635;4.738;1.638;1.897;0.259;4.734;4.658;4.58;3.568;2;7881.579;3.535;3.979;5.43;0.704;-0.008;-1.128;0.839;0.177;0.021;0.0;1.0
1;2;4130;1665;362;809.119;2.829;5.912;4.311;1.482;1.601;0.119;4.333;4.266;4.198;3.323;2;7214.661;3.084;3.714;4.995;0.567;-0.04;-1.103;0.753;0.174;0.018;0.0;1.0
1;2;4051;1665;353;826.388;2.84;5.717;4.231;1.391;1.486;0.095;4.205;4.143;4.081;3.281;2;7001.2;2.877;3.572;4.81;0.508;0.017;-1.12;0.713;0.169;0.017;0.0;1.0
1;2;4004;1665;353;820.836;2.395;5.124;3.759;1.364;1.365;0.001;3.694;3.629;3.563;2.578;2;6151.182;2.729;3.078;4.291;0.463;-0.111;-1.229;0.681;0.184;0.017;0.0;1.0
1;2;3943;1665;372;850.126;2.415;5.044;3.714;1.299;1.33;0.031;3.656;3.59;3.522;2.48;2;6086.737;2.628;3.041;4.251;0.465;-0.11;-1.23;0.682;0.186;0.017;0.0;1.0
1;2;3863;1665;386;829.194;3.248;6.656;4.683;1.435;1.973;0.538;4.72;4.649;4.579;3.643;2;7858.035;3.407;3.99;5.429;0.656;0.087;-1.188;0.81;0.172;0.02;0.0;1.0
1;2;3794;1665;351;827.142;2.794;5.872;4.276;1.482;1.596;0.113;4.281;4.217;4.152;4.161;2;7128.459;3.078;3.705;4.842;0.536;0.012;-0.965;0.732;0.171;0.018;0.0;1.0
1;2;3710;1665;371;811.763;2.941;5.782;4.35;1.409;1.432;0.024;4.35;4.287;4.224;3.495;2;7243.169;2.841;3.669;4.997;0.538;0.003;-1.209;0.734;0.169;0.018;0.0;1.0
1;3;4339;1665;349;834.948;3.031;6.051;4.454;1.423;1.597;0.174;4.466;4.396;4.327;3.735;2;7435.236;3.021;3.734;5.157;0.614;0.072;-1.261;0.783;0.175;0.019;0.0;1.0
1;3;4434;1665;337;836.291;2.933;5.777;4.282;1.349;1.495;0.146;4.293;4.226;4.159;4.506;3;7148.081;2.844;3.62;4.964;0.566;0.037;-1.248;0.752;0.175;0.018;0.0;1.0
1;3;4574;1665;345;840.336;2.871;5.997;4.26;1.389;1.737;0.348;4.317;4.255;4.192;3.309;2;7188.601;3.126;3.694;4.925;0.538;0.09;-1.101;0.733;0.17;0.018;0.0;1.0
1;3;4653;1665;325;853.702;2.721;5.628;4.132;1.411;1.496;0.085;4.156;4.09;4.023;3.126;2;6920.07;2.907;3.496;4.822;0.542;0.005;-1.245;0.736;0.177;0.018;0.0;1.0
1;3;4792;1665;337;850.961;2.861;5.972;4.31;1.449;1.662;0.213;4.314;4.245;4.176;5.253;3;7182.847;3.111;3.607;4.983;0.582;0.025;-1.23;0.763;0.177;0.019;0.0;1.0
1;3;4945;1665;355;844.718;3.085;6.432;4.675;1.59;1.757;0.168;4.658;4.585;4.51;3.576;2;7756.077;3.347;3.897;5.358;0.672;0.008;-1.167;0.82;0.176;0.02;0.0;1.0
1;3;5010;1665;341;842.713;2.828;5.919;4.297;1.469;1.622;0.153;4.312;4.245;4.176;3.391;2;7179.637;3.091;3.695;4.94;0.569;0.002;-1.013;0.755;0.175;0.018;0.0;1.0
1;3;5160;1665;339;835.348;2.956;8.509;4.468;1.513;4.041;2.528;4.395;4.32;4.245;3.232;2;7318.335;5.554;3.621;5.089;0.657;0.185;-0.455;0.811;0.184;0.02;0.0;1.0
1;3;5218;1665;361;846.673;3.084;6.294;4.609;1.524;1.685;0.161;4.624;4.555;4.484;3.316;2;7699.738;3.21;3.961;5.286;0.63;0.002;-1.05;0.794;0.172;0.019;0.0;1.0
1;3;5275;1665;349;805.02;2.778;5.783;4.216;1.438;1.567;0.129;4.239;4.169;4.098;2.919;2;7058.025;3.005;3.588;4.903;0.581;0.002;-1.142;0.762;0.18;0.019;0.0;1.0
1;3;5326;1665;356;834.079;3.009;6.123;4.481;1.472;1.642;0.17;4.478;4.406;4.333;3.795;2;7456.292;3.114;3.804;5.149;0.629;-0.026;-1.038;0.793;0.177;0.019;0.0;1.0
1;3;5460;1665;346;825.251;2.952;5.978;4.438;1.486;1.54;0.054;4.435;4.368;4.3;4.145;2;7383.472;3.026;3.816;5.08;0.575;-0.038;-1.012;0.758;0.171;0.019;0.0;1.0
1;3;5532;1665;353;817.108;2.931;6.131;4.525;1.594;1.606;0.013;4.517;4.444;4.37;3.754;2;7521.479;3.2;3.887;5.211;0.64;-0.064;-1.06;0.8;0.177;0.02;0.0;1.0
1;1;5296;1665;363;824.132;3.169;6.303;4.673;1.503;1.63;0.127;4.689;4.618;4.546;3.484;2;7807.42;3.134;3.978;5.406;0.657;0.016;-1.193;0.81;0.173;0.02;0.0;1.0
1;1;5246;1665;373;840.155;2.933;5.804;4.362;1.429;1.442;0.013;4.338;4.273;4.207;3.027;2;7222.138;2.872;3.657;4.989;0.549;-0.055;-1.206;0.741;0.171;0.018;0.0;1.0
1;1;5142;1665;353;829.147;2.901;5.872;4.322;1.421;1.549;0.128;4.31;4.245;4.179;3.247;2;7176.09;2.97;3.627;4.943;0.552;0.029;-1.167;0.743;0.172;0.018;0.0;1.0
1;1;5053;1665;325;846.345;3.031;6.367;4.63;1.598;1.737;0.139;4.624;4.549;4.474;3.936;2;7698.519;3.336;3.891;5.334;0.682;0.063;-1.189;0.826;0.179;0.02;0.0;1.0
1;1;4999;1665;342;823.257;3.204;6.502;4.693;1.489;1.809;0.32;4.72;4.643;4.567;3.656;2;7858.275;3.297;3.966;5.48;0.712;0.058;-1.217;0.844;0.179;0.021;0.0;1.0
1;1;4929;1665;335;845.725;3.141;6.328;4.725;1.584;1.604;0.02;4.722;4.647;4.572;3.404;2;7861.803;3.187;3.987;5.457;0.694;0.03;-1.15;0.833;0.176;0.02;0.0;1.0
1;1;4850;1665;357;821.711;3.154;6.342;4.728;1.574;1.614;0.04;4.702;4.629;4.554;4.408;2;7829.382;3.189;3.93;5.408;0.679;-0.019;-1.206;0.824;0.175;0.02;0.0;1.0
1;1;4767;1665;339;845.236;2.869;5.991;4.348;1.48;1.643;0.163;4.367;4.296;4.225;3.189;2;7271.133;3.123;3.677;5.036;0.605;0.039;-1.115;0.778;0.178;0.019;0.0;1.0
1;1;4677;1665;355;832.521;2.974;6.28;4.647;1.673;1.633;-0.039;4.626;4.552;4.478;3.998;2;7702.546;3.306;3.871;5.308;0.675;0.044;-1.173;0.822;0.178;0.02;0.0;1.0
1;1;4594;1665;348;860.032;3.287;6.513;4.725;1.438;1.788;0.35;4.734;4.663;4.592;3.528;2;7881.526;3.226;4.002;5.431;0.66;0.047;-1.193;0.812;0.172;0.02;0.0;1.0
1;1;4425;1665;358;856.832;3.096;6.309;4.568;1.472;1.741;0.269;4.595;4.519;4.444;3.487;2;7650.156;3.212;3.871;5.271;0.683;0.085;-1.112;0.827;0.18;0.02;0.0;1.0
1;1;4308;1665;338;842.976;2.751;5.679;4.114;1.363;1.565;0.202;4.13;4.065;4.0;3.166;2;6877.216;2.928;3.475;4.743;0.534;0.093;-1.155;0.731;0.177;0.018;0.0;1.0
1;1;4214;1665;365;842.808;2.676;5.443;4.02;1.344;1.423;0.079;4.011;3.953;3.895;4.135;3;6678.84;2.767;3.407;4.592;0.455;-0.027;-1.167;0.675;0.168;0.017;0.0;1.0
1;1;4160;1665;329;839.748;2.98;6.083;4.41;1.43;1.673;0.243;4.43;4.358;4.286;3.302;2;7375.563;3.103;3.717;5.115;0.628;0.063;-1.212;0.792;0.179;0.019;0.0;1.0
1;1;4042;1665;329;843.191;2.592;5.304;3.853;1.261;1.451;0.189;3.864;3.802;3.738;2.973;2;6434.168;2.712;3.284;4.444;0.476;0.038;-1.097;0.69;0.179;0.017;0.0;1.0
1;1;3949;1665;338;852.021;3.078;6.369;4.699;1.621;1.67;0.049;4.716;4.643;4.569;4.063;2;7851.849;3.291;3.987;5.426;0.681;0.045;-1.181;0.825;0.175;0.02;0.0;1.0
1;1;3848;1665;322;858.901;2.902;5.989;4.374;1.471;1.615;0.144;4.403;4.332;4.261;3.328;2;7331.197;3.087;3.691;5.093;0.617;0.055;-1.224;0.786;0.178;0.019;0.0;1.0
1;1;3786;1665;321;811.748;3.037;6.384;4.566;1.529;1.818;0.289;4.579;4.505;4.43;3.682;2;7624.718;3.347;3.868;5.281;0.672;0.048;-1.143;0.82;0.179;0.02;0.0;1.0
1;1;3717;1665;315;835.124;2.636;5.339;3.9;1.264;1.439;0.175;3.922;3.861;3.799;2.75;2;6529.563;2.703;3.376;4.5;0.468;-0.016;-1.08;0.684;0.174;0.017;0.0;1.0
1;4;3688;1665;337;846.175;2.907;6.039;4.323;1.416;1.717;0.301;4.373;4.305;4.237;3.203;2;7281.358;3.133;3.713;5.042;0.591;0.096;-1.128;0.769;0.176;0.019;0.0;1.0
1;4;3777;1665;363;834.942;2.634;5.433;3.927;1.292;1.506;0.214;3.934;3.873;3.813;3.024;2;6550.171;2.799;3.3;4.501;0.472;0.082;-1.15;0.687;0.175;0.017;0.0;1.0
1;4;3834;1665;352;850.435;2.515;5.041;3.686;1.171;1.355;0.184;3.771;3.709;3.646;2.55;2;6279.013;2.526;3.203;4.434;0.461;0.021;-1.293;0.679;0.18;0.017;0.0;1.0
1;4;3887;1665;336;830.649;2.308;4.856;3.588;1.28;1.268;-0.012;3.627;3.562;3.495;2.817;2;6039.308;2.549;3.087;4.274;0.454;-0.122;-1.233;0.674;0.186;0.017;0.0;1.0
1;4;3928;1665;345;836.386;2.256;5.267;3.608;1.351;1.66;0.309;3.634;3.571;3.506;2.54;2;6050.636;3.011;3.091;4.233;0.442;-0.118;-1.154;0.665;0.183;0.016;0.0;1.0
1;4;3983;1665;346;810.708;2.846;6.137;4.253;1.407;1.884;0.476;4.26;4.187;4.114;3.086;2;7092.291;3.291;3.563;4.968;0.598;-0.05;-1.278;0.774;0.182;0.019;0.0;1.0
1;4;4034;1665;338;796.198;2.629;5.871;3.973;1.343;1.898;0.555;4.018;3.955;3.891;3.073;2;6689.953;3.242;3.385;4.664;0.501;0.021;-1.265;0.708;0.176;0.017;0.0;1.0
1;4;4064;1665;308;835.539;3.09;8.184;4.655;1.565;3.53;1.965;4.802;4.699;4.599;3.246;2;7994.818;5.094;3.941;5.63;0.99;0.298;-0.692;0.995;0.207;0.024;0.0;1.0
1;4;4100;1665;296;821.223;2.885;15.875;4.57;1.685;11.305;9.62;4.883;4.656;4.479;3.257;2;8130.778;12.99;3.724;5.341;2.96;2.219;6.528;1.721;0.352;0.042;0.0;1.0
1;4;4252;1665;313;840.182;2.793;19.189;4.578;1.785;14.611;12.826;5.02;4.681;4.445;3.323;2;8358.338;16.396;3.64;5.276;5.207;2.638;8.174;2.282;0.455;0.056;0.0;1.0
1;4;4317;1665;338;850.423;2.899;16.899;4.808;1.909;12.091;10.182;5.149;4.857;4.635;3.435;2;8572.997;14.0;3.822;5.458;4.117;2.133;5.253;2.029;0.394;0.05;0.0;1.0
1;4;4362;1665;303;834.894;2.711;15.679;4.438;1.727;11.241;9.514;4.825;4.52;4.301;2.933;2;8033.489;12.968;3.557;5.054;4.308;2.404;6.492;2.076;0.43;0.051;0.0;1.0
1;4;4429;1665;344;840.305;2.947;19.786;4.891;1.944;14.896;12.952;5.282;4.948;4.705;3.245;2;8794.884;16.84;3.869;5.545;5.117;2.401;6.749;2.262;0.428;0.055;0.0;1.0
1;4;4512;1665;376;840.428;2.648;14.249;4.433;1.785;9.817;8.032;4.478;4.288;4.133;2.765;2;7455.166;11.602;3.406;4.84;2.175;2.158;7.179;1.475;0.329;0.036;0.0;1.0
1;4;4588;1665;374;829.992;2.721;14.101;4.583;1.863;9.518;7.655;4.633;4.428;4.26;3.823;2;7714.483;11.38;3.486;5.03;2.42;2.015;5.821;1.556;0.336;0.038;0.0;1.0
1;4;4700;1665;346;835.899;2.656;10.628;4.51;1.855;6.117;4.262;4.387;4.267;4.152;4.725;2;7304.107;7.972;3.534;4.906;1.113;0.964;2.634;1.055;0.24;0.026;0.0;1.0
1;4;4811;1665;309;827.621;2.564;30.935;4.455;1.89;26.48;24.59;6.131;5.207;4.673;3.956;2;10208.659;28.37;4.03;5.8;19.113;2.261;5.039;4.372;0.713;0.107;0.0;1.0
1;4;4866;1665;298;835.138;2.6;45.113;4.715;2.114;40.398;38.284;6.703;5.594;4.958;2.762;2;11159.679;42.513;4.145;6.909;25.514;2.448;7.14;5.051;0.754;0.124;0.0;1.0
1;4;4892;1665;328;831.521;2.545;24.541;4.442;1.898;20.098;18.201;6.157;5.229;4.661;3.934;2;10251.395;21.996;3.904;6.588;17.583;1.876;2.926;4.193;0.681;0.103;0.0;1.0
1;4;4932;1665;259;825.062;2.233;70.195;4.283;2.049;65.912;63.863;9.676;6.467;5.0;3.355;2;16109.832;67.962;3.847;10.994;109.774;2.081;4.36;10.477;1.083;0.257;0.0;1.0
1;4;5007;1665;251;816.171;2.088;90.201;4.109;2.021;86.092;84.071;10.128;6.427;4.831;2.294;2;16862.453;88.113;3.682;11.732;139.781;2.303;5.989;11.823;1.167;0.29;0.0;1.0
1;4;5055;1665;248;857.242;2.139;59.659;4.236;2.097;55.423;53.326;9.505;6.371;4.923;2.426;2;15826.153;57.52;3.805;11.263;101.115;1.846;2.69;10.056;1.058;0.246;0.0;1.0
1;4;5113;1665;242;813.669;2.154;60.197;4.099;1.945;56.098;54.153;9.267;6.16;4.765;3.699;2;15430.073;58.042;3.696;10.582;102.596;2.02;3.629;10.129;1.093;0.248;0.0;1.0
1;4;5174;1665;241;830.722;1.859;104.865;4.166;2.306;100.699;98.393;11.296;6.545;4.598;2.025;2;18808.576;103.006;3.263;13.186;195.507;2.231;5.495;13.982;1.238;0.343;0.0;1.0
1;4;5252;1665;230;866.761;1.928;111.415;4.098;2.17;107.317;105.147;12.154;6.841;4.767;2.287;2;20237.162;109.487;3.398;14.026;243.687;2.304;5.791;15.61;1.284;0.383;0.0;1.0
1;4;5349;1665;244;868.898;1.856;116.975;4.449;2.593;112.526;109.934;14.465;7.277;4.75;3.148;2;24084.523;115.119;3.219;15.176;394.749;2.131;4.1;19.868;1.374;0.487;0.0;1.0
1;4;5449;1665;245;814.816;1.488;233.636;4.286;2.797;229.35;226.553;18.582;7.261;4.19;2.565;2;30938.578;232.148;2.644;15.621;956.351;2.69;7.989;30.925;1.664;0.758;0.0;1.0
1;4;5566;1665;263;821.487;1.502;238.468;4.48;2.978;233.988;231.01;17.711;7.227;4.243;2.096;2;29488.243;236.966;2.689;16.106;804.656;2.638;8.069;28.366;1.602;0.695;0.0;1.0
1;4;5629;1665;238;810.571;1.274;228.985;3.455;2.18;225.53;223.35;15.81;6.062;3.541;1.431;2;26322.863;227.711;2.294;13.342;686.714;2.659;8.413;26.205;1.658;0.642;0.0;1.0
1;4;5710;1665;237;837.008;1.373;196.46;3.33;1.957;193.13;191.173;17.472;6.337;3.658;2.432;3;29090.395;195.087;2.377;13.795;834.058;2.344;5.52;28.88;1.653;0.708;0.0;1.0
1;4;5775;1665;232;834.94;1.385;153.104;2.639;1.254;150.465;149.211;15.915;5.608;3.355;1.441;2;26499.179;151.719;2.339;14.927;730.964;2.353;5.295;27.036;1.699;0.663;0.0;1.0
1;4;5854;1665;235;839.391;1.339;189.537;2.52;1.181;187.017;185.836;18.133;5.529;3.176;2.0;2;30190.901;188.198;2.247;14.634;1071.625;2.39;5.292;32.736;1.805;0.802;0.0;1.0
1;2;5922;1665;264;845.121;1.431;181.549;2.532;1.101;179.017;177.916;18.953;5.616;3.205;2.377;2;31556.304;180.118;2.263;14.57;1176.665;2.366;5.122;34.303;1.81;0.841;0.0;1.0
1;2;5860;1665;283;843.413;1.233;140.455;2.174;0.941;138.281;137.34;15.737;4.921;2.8;2.019;2;26202.267;139.222;1.987;13.514;699.873;2.047;3.492;26.455;1.681;0.648;0.0;1.0
1;2;5784;1665;281;834.612;1.407;191.409;2.628;1.221;188.781;187.56;17.204;5.68;3.353;1.549;2;28644.572;190.002;2.369;13.648;885.224;2.295;4.921;29.753;1.729;0.729;0.0;1.0
1;2;5705;1665;252;822.325;1.47;192.675;3.308;1.838;189.367;187.529;17.322;6.402;3.827;1.656;2;28841.257;191.205;2.587;15.982;879.701;2.691;8.019;29.66;1.712;0.727;0.0;1.0
1;2;5620;1665;270;844.904;1.42;189.874;3.378;1.958;186.496;184.538;16.817;6.403;3.757;2.353;3;28001.127;188.454;2.47;16.704;745.283;2.474;6.678;27.3;1.623;0.669;0.0;1.0
1;2;5542;1665;259;814.873;1.455;219.041;3.893;2.438;215.148;212.71;18.007;6.826;3.941;2.554;3;29981.951;217.586;2.478;16.194;836.364;2.351;5.876;28.92;1.606;0.709;0.0;1.0
1;2;5500;1665;239;841.255;1.374;212.81;3.653;2.279;209.157;206.878;17.235;6.521;3.811;2.054;2;28695.721;211.436;2.431;13.958;811.643;2.535;7.042;28.489;1.653;0.698;0.0;1.0
1;2;5406;1665;240;832.017;1.399;184.326;4.245;2.846;180.081;177.235;16.762;6.727;3.907;2.478;2;27908.85;182.927;2.468;13.74;690.21;2.349;5.685;26.272;1.567;0.644;0.0;1.0
1;2;5343;1665;238;827.58;1.387;222.845;4.317;2.93;218.528;215.598;17.641;6.742;3.893;2.297;2;29371.733;221.458;2.452;13.473;851.658;2.631;7.941;29.183;1.654;0.715;0.0;1.0
1;2;5260;1665;240;806.321;1.41;155.962;4.061;2.651;151.901;149.251;17.306;6.903;3.998;1.607;2;28814.843;154.552;2.529;14.786;740.897;2.261;4.695;27.219;1.573;0.667;0.0;1.0
1;2;5159;1665;247;855.113;1.477;147.094;4.112;2.635;142.982;140.347;15.811;6.859;4.112;64.944;2;26325.854;145.617;2.662;14.638;585.432;2.441;6.137;24.196;1.53;0.593;0.0;1.0
1;2;4935;1665;247;846.279;2.235;67.434;4.299;2.065;63.134;61.07;9.592;6.423;4.972;3.546;2;15970.579;65.199;3.867;11.649;104.322;1.927;3.443;10.214;1.065;0.25;0.0;1.0
1;2;4879;1665;284;837.201;2.416;45.373;4.433;2.017;40.94;38.923;7.87;5.883;4.873;2.539;2;13102.976;42.957;3.974;9.293;52.727;1.935;3.249;7.261;0.923;0.178;0.0;1.0
1;2;4836;1665;277;835.939;2.448;55.632;4.55;2.102;51.082;48.98;8.323;6.07;4.986;3.55;2;13857.785;53.184;4.082;8.78;66.46;2.05;3.879;8.152;0.979;0.2;0.0;1.0
1;2;4770;1665;298;853.161;2.46;27.113;4.377;1.917;22.735;20.818;6.327;5.289;4.668;2.787;2;10534.557;24.653;3.913;6.843;20.201;1.777;2.354;4.495;0.71;0.11;0.0;1.0
1;2;4727;1665;293;811.229;2.095;11.705;3.439;1.344;8.267;6.923;4.022;3.736;3.526;2.359;2;6696.564;9.61;3.1;3.935;3.124;1.789;2.755;1.768;0.439;0.043;0.0;1.0
1;2;4691;1665;303;812.116;2.552;26.078;4.509;1.956;21.569;19.612;6.596;5.457;4.786;4.441;2;10981.964;23.525;4.024;7.196;23.438;1.813;2.475;4.841;0.734;0.119;0.0;1.0
1;2;4582;1665;321;823.156;2.487;19.32;4.211;1.724;15.109;13.385;5.424;4.806;4.4;2.904;2;9030.181;16.833;3.817;5.411;9.903;1.885;3.045;3.147;0.58;0.077;0.0;1.0
1;2;4513;1665;305;820.99;2.46;16.531;4.317;1.856;12.215;10.358;4.823;4.516;4.278;3.928;2;8029.86;14.071;3.872;4.857;3.959;1.966;4.512;1.99;0.413;0.049;0.0;1.0
1;2;4422;1665;297;813.727;2.506;14.168;4.454;1.947;9.715;7.767;4.729;4.496;4.303;3.102;2;7873.032;11.662;3.959;4.878;2.775;1.891;4.801;1.666;0.352;0.041;0.0;1.0
1;2;4326;1665;338;823.657;2.617;10.476;4.383;1.766;6.093;4.327;4.317;4.205;4.098;2.778;2;7187.77;7.859;3.49;4.834;1.028;1.003;2.825;1.014;0.235;0.025;0.0;1.0
1;2;4262;1665;342;831.07;2.686;15.661;4.358;1.672;11.303;9.631;4.606;4.37;4.189;3.263;2;7669.354;12.975;3.411;4.929;2.971;2.295;6.787;1.724;0.374;0.042;0.0;1.0
1;2;4077;1665;307;821.436;3.121;8.822;4.674;1.553;4.148;2.596;4.814;4.709;4.606;3.629;2;8015.309;5.701;3.935;5.628;1.029;0.392;-0.378;1.014;0.211;0.025;0.0;1.0
